,original_index,text,label,cleaned_text
3544,957,ငါ ဖြင့် သူ့ ကို ချစ် လိုက် ရ တာ ဟယ် အရမ်း တော် တယ် နော် ဟန်ဆောင် အတော် ကောင်း တာ ပါ လား အစ်မ ရယ် လူ တွေ ကို ချစ် တတ် တယ် လို့ ထင် ထား တာ ပါ,no,ငါ သူ့ ကို ချစ် လိုက် ရ တာ ဟယ် အရမ်း တော် တယ် နော် ဟန်ဆောင် အတော် ကောင်း တာ ပါ လား အစ်မ ရယ် လူ တွေ ကို ချစ် တတ် တယ် လို့ ထင် ထား တာ ပါ
3545,1843,ပဲ ဘောမ မ,po,ပဲ ဘောမ မ
3546,2358,ပျက်စီး စိတ်ပျက် ဖင် ရိုက် ဖာ,ab,ပျက်စီး စိတ်ပျက် ဖင် ရိုက် ဖာ
3547,2413,မ mmll kmkl,ab,မ mmll kmkl
3548,5857,ကလေး မ ကလေး Sခွက်ပြောင် ဖင်ယား မ မှန်း သိသာ,ab,ကလေး မ ကလေး Sခွက်ပြောင် ဖင်ယား မ မှန်း သိသာ
3549,3204,မအလ စောင်ရှက်,po,မအလ စောင်ရှက်
3550,6167,နောက် လ မွေးနေ့ ရှိ လို့ ပုံ ရိုက် ဖို့ ရှိ တယ် ပြော တော့ ဘေး က ရိုက် ရင် လှ တယ် ရှေ့ က ရိုက် မှ မ လှ မှာ ဆို ပဲ 🥲 ကောင်း လိုက် တဲ့ service,no,နောက် လ မွေးနေ့ ရှိ လို့ ပုံ ရိုက် ဖို့ ရှိ တယ် ပြော တော့ ဘေး ရိုက် ရင် လှ တယ် ရှေ့ ရိုက် မ လှ မှာ ဆို ပဲ smiling_face_with_tear ကောင်း လိုက် တဲ့ service
3551,4846,လိုး မ,ab,လိုး မ
3552,6153,မ နိုင်ငံရေးသမား လုပ် စောက်တစ်လွဲ,po,မ နိုင်ငံရေးသမား လုပ် စောက်တစ်လွဲ
3553,6702,သူ ပဲ စိတ် မြန် တာ လား အမ က ရော ဒေါသ မ ထွက် တတ် ဘူး ထင် နေ လား မ သိ ဘူး,no,သူ ပဲ စိတ် မြန် တာ လား အမ ရော ဒေါသ မ ထွက် တတ် ဘူး ထင် နေ လား မ သိ ဘူး
3554,119,တင်ဆက် တဲ့ အကို ကြီး ချော တယ် နော်,no,တင်ဆက် တဲ့ အကို ကြီး ချော တယ် နော်
3555,6069,မ တောင် xင်ဝင်ယား ကလေး,ab,မ တောင် xင်ဝင်ယား ကလေး
3556,2010,သေချာ ပါ တယ် စာ တွေ အရ တတိယ မြောက် ပေါ် လာ ဦး မှာ 🤣 🤣,no,သေချာ ပါ တယ် စာ တွေ အရ တတိယ မြောက် ပေါ် လာ ဦး မှာ rolling_on_the_floor_laughing rolling_on_the_floor_laughing
3557,716,မ စစ်ခွေး,po,မ စစ်ခွေး
3558,3327,တကယ် လည်း လွင့် ပါ တယ်,no,တကယ် လည်း လွင့် ပါ တယ်
3559,1975,အစ်မ က ခံ ရ တဲ့ လူ သာ ဆို ဘယ်လို နေ မ လဲ,no,အစ်မ ခံ ရ တဲ့ လူ သာ ဆို ဘယ်လို နေ မ လဲ
3560,4866,ခွေး,po,ခွေး
3561,5005,ကျက်သရေယုတ်,ab,ကျက်သရေယုတ်
3562,2310,စပတ် ပဲ,ab,စပတ် ပဲ
3563,2456,မအလ,po,မအလ
3564,4775,ဘာ မ ဟုတ် တာ အော် အေး ပါ ကြည့် မိ တဲ့ ငါ ပဲ မှား တာ ပါ,no,ဘာ မ ဟုတ် တာ အော် အေး ပါ ကြည့် မိ တဲ့ ငါ ပဲ မှား တာ ပါ
3565,4085,နွား,po,နွား
3566,293,ဒါ ကို အနုပညာ လို့ ပြော ဦး မ လား 😂 😂 😎,no,ဒါ ကို အနုပညာ လို့ ပြော ဦး မ လား face_with_tears_of_joy face_with_tears_of_joy smiling_face_with_sunglasses
3567,3006,Cardi B ကြိုက် လို့ လား မ သိ ဘူး ဒီ သီချင်း ကို ငါ တော့ တော်တော် ကြိုက် 😁,no,Cardi B ကြိုက် လို့ လား မ သိ ဘူး ဒီ သီချင်း ကို ငါ တော့ တော်တော် ကြိုက် beaming_face_with_smiling_eyes
3568,312,လိ စောင်တလွဲ စောက်တပ်,po,လိ စောင်တလွဲ စောက်တပ်
3569,5544,$ခေါင်း လ မ ပဲ မ ကောင်မ,po,$ခေါင်း လ မ ပဲ မ ကောင်မ
3570,3537,ငနီအစိုးရ မ မုဒိမ်း လူသတ် လုပ်,po,ငနီအစိုးရ မ မုဒိမ်း လူသတ် လုပ်
3571,2207,မင်းမေစောက်ဖုတ်,po,မင်းမေစောက်ဖုတ်
3572,4262,ခွေး သတ် လုပ်,po,ခွေး သတ် လုပ်
3573,1129,သူများ မယား ရှိ တာ သိ လျက် နဲ့ ဘယ်လို မိန်းမ တွေ လဲ,no,သူများ မယား ရှိ တာ သိ လျက် နဲ့ ဘယ်လို မိန်းမ တွေ လဲ
3574,4208,သေ လောက်,ab,သေ လောက်
3575,3674,ဘောမ လုပ် ဘောမ ပဲ,ab,ဘောမ လုပ် ဘောမ ပဲ
3576,2288,နင် တို့ ပဲ အဆင်မပြေ ကြ ငါ တို့ ကျ အိမ် ကို စိန် စီ ထား တာ လေ 🌚,no,နင် ပဲ အဆင်မပြေ ကြ ငါ ကျ အိမ် ကို စိန် စီ ထား တာ လေ new_moon_face
3577,4698,လောက် ပဲ ပဲ မအလ လက်ကိုင်တုတ်,po,လောက် ပဲ ပဲ မအလ လက်ကိုင်တုတ်
3578,1827,သူ့ ကျ မ ဖမ်း ဘူး လား မြန်မာ့ ယဉ်ကျေး မှု ဘာ ညာ 🤣,no,သူ့ ကျ မ ဖမ်း ဘူး လား မြန်မာ့ ယဉ်ကျေး မှု ဘာ ညာ rolling_on_the_floor_laughing
3579,5045,စောက်ဖြစ်မရှိ,po,စောက်ဖြစ်မရှိ
3580,4528,လွဲ နေ တာ မ ကြောက် တတ် မ ငို တတ် တဲ့ ကလေး က ငယ် ကတည်းက မ ကြောက် ဘူး မ ငို ဘူး,no,လွဲ နေ တာ မ ကြောက် တတ် မ ငို တတ် တဲ့ ကလေး ငယ် ကတည်းက မ ကြောက် ဘူး မ ငို ဘူး
3581,2319,မ ခေါ ပဲ ကျက်သရေမရှိ,ab,မ ခေါ ပဲ ကျက်သရေမရှိ
3582,3533,မ xာဆန်,ab,မ xာဆန်
3583,5137,18+ သီချင်း တွေ အတွက် သီးသန့် artist ရှိ သင့် တယ် လို့ ထင် မြင် ယူဆ မိ ပါ တယ်,no,18+ သီချင်း တွေ သီးသန့် artist ရှိ သင့် တယ် လို့ ထင် မြင် ယူဆ မိ ပါ တယ်
3584,5132,ငါပါးလာရိုက်ရမလား,ab,ငါပါးလာရိုက်ရမလား
3585,5947,မအေလိုး,ab,မအေလိုး
3586,5490,မအလ မ ချ မ,po,မအလ မ ချ မ
3587,6798,ချ ဆဲ မ,ab,ချ ဆဲ မ
3588,6140,ဟုတ် ပါ တယ် နားဝင်ချို အောင် သာ ပြော သွား တာ အမှန် တော့ အတူတူ ပဲ အများကြီး တော့ ကိုယ် လည်း သူ တို့ နိုင်ငံ ရေး သိပ် တော့ မ လေ့လာ ဖြစ် ဘူး ဝန်ကြီးချူပ် အသစ် လေး ချော တာ ပဲ သိ တယ် 😁,no,ဟုတ် ပါ တယ် နားဝင်ချို အောင် သာ ပြော သွား တာ အမှန် တော့ အတူတူ ပဲ အများကြီး တော့ ကိုယ် လည်း သူ နိုင်ငံ ရေး သိပ် တော့ မ လေ့လာ ဖြစ် ဘူး ဝန်ကြီးချူပ် အသစ် လေး ချော တာ ပဲ သိ တယ် beaming_face_with_smiling_eyes
3589,6709,မိုက်ရိုင်း သူတောင်းစား,ab,မိုက်ရိုင်း သူတောင်းစား
3590,5626,ထိုင်း ရောက် မြန်မာ နိုင်ငံသား တွေ ဆူပူ မှု ဖြစ် ရင် ဝင်မယောင် မိ စေ နဲ့ ကိုယ့် အလုပ် ကိုယ် လုပ် 😆,no,ထိုင်း ရောက် မြန်မာ နိုင်ငံသား တွေ ဆူပူ မှု ဖြစ် ရင် ဝင်မယောင် မိ စေ နဲ့ ကိုယ့် အလုပ် ကိုယ် လုပ် grinning_squinting_face
3591,2419,သုတ်ပိုးနားထင်ရောက် ပဲ,ab,သုတ်ပိုးနားထင်ရောက် ပဲ
3592,4842,ငါ လည်း ၈  နာမည် နဲ့ ၁ ရက် တည်း ရေး ပြီး သီချင်း ဆို တော့ မယ် အားပေး ကြ ဦး 🤣,no,ငါ လည်း ၈ နာမည် နဲ့ ၁ ရက် တည်း ရေး ပြီး သီချင်း ဆို တော့ မယ် အားပေး ကြ ဦး rolling_on_the_floor_laughing
3593,2839,ပဲ ပဲ ခွေးမျိုး လုပ်,po,ပဲ ပဲ ခွေးမျိုး လုပ်
3594,4680,ဆေးလိပ် ဗူး ကြီး ကောက် လျက် တော့ ဘာ အရသာ ရှိ လဲ 🙁,no,ဆေးလိပ် ဗူး ကြီး ကောက် လျက် တော့ ဘာ အရသာ ရှိ လဲ slightly_frowning_face
3595,3967,လုပ် မ လုပ်စား ပုပ်လို့ပေါ်,po,လုပ် မ လုပ်စား ပုပ်လို့ပေါ်
3596,6249,$shat,ab,$shat
3597,3948,Sry ပါ မ ရေ ဖတ် ရင်း ဖတ် ရင်း ရီ နေ ရ တာ ကြီး နောက်ဆုံး ပုံ မှ အူတက် သွား တယ်,no,Sry ပါ မ ရေ ဖတ် ရင်း ဖတ် ရင်း ရီ နေ ရ တာ ကြီး နောက်ဆုံး ပုံ အူတက် သွား တယ်
3598,314,မ တောင် မ မ မ သတ် ခံ တောင်,po,မ တောင် မ မ မ သတ် ခံ တောင်
3599,6029,စစ်ခွေး မ,po,စစ်ခွေး မ
3600,3384,စောက်ကျင့် ရွံ မ,ab,စောက်ကျင့် ရွံ မ
3601,1700,လူပြိန်း ငပိန်း ငပေါ,po,လူပြိန်း ငပိန်း ငပေါ
3602,4651,တောင် မ တောင် စောက်ဆင့်မရှိ တောင်,po,တောင် မ တောင် စောက်ဆင့်မရှိ တောင်
3603,4816,ဘောမ,ab,ဘောမ
3604,109,ဂွေးတို,ab,ဂွေးတို
3605,491,ဘောထမ်း,po,ဘောထမ်း
3606,5704,အရမ်း တန်ဖိုးကြီး တဲ့ အရာ တွေ ကို ဆု ချီးမြှင့် ပေး တာ ဘဘကြီး က,no,အရမ်း တန်ဖိုးကြီး တဲ့ အရာ တွေ ကို ဆု ချီးမြှင့် ပေး တာ ဘဘကြီး
