original_index,text,label
4651,တောင် မ တောင် စောက်ဆင့်မရှိ တောင်,po
4816,ဘောမ,ab
109,ဂွေးတို,ab
491,ဘောထမ်း,po
5704,အရမ်း တန်ဖိုးကြီး တဲ့ အရာ တွေ ကို ဆု ချီးမြှင့် ပေး တာ ဘဘကြီး က,no
2056,ညံ့ဖျင်း လူယုတ် သတ် ထည့် မ လုပ် မ လုပ် မ လူပါးဝ လုပ်,po
4364,မအလ,po
4704,ကြား လိုက် တယ် ကား ဘီး ပေါက် တာ လား ပေါ့,no
1548,ရူး ပဲ မ ကလေး နလဘိန်းတုန်း ပဲ,po
3910,သောက်ရူး သတ် ပဲ,po
1971,ဤ အရာ ကို ထိုင်း လွှတ်တော် ဟု ခေါ် သည် ။,no
2706,စောက် မ စောက်ဘောမ,ab
5218,အာဏာရူး,po
3811,စောက်ပေါက် အဆင့်တန်းမရှိ စောက်ကြီးစောက်ကျယ် အောက်တန်းစား,ab
5163,မင်းမေစဖုတ်,po
530,လိုးမ ပဲ ပဲ ကျွေး ဘောမ ပဲ,po
2712,တကယ် ပို့ ပေး ရ မ လား 😍,no
2958,နင် ငယ်ငယ် က တက် ခဲ့ တဲ့ ကျောင်း ရော ဒီ လို ပဲ လား,no
3574,လူ အများ ရှိ တဲ့ နေရာ မ လုပ် သင့် ပါ ဘူး ဟာ,no
3005,စောက်ဆံ ပဲ လင် မ တောင် လင် စောက်ဆံ စောက်ဆံ,ab
6770,အမ ရေ တစ် ယောက် တည်း ဘုရင်မ လုပ် ပါ,no
542,မ ဒလန် သတ် ခွေး အောက်တန်းကျ အကောင်,po
3907,မ lee ပဲ ဆဲ,ab
4262,ခွေး သတ် လုပ်,po
2506,တောင် ယုတ်မာ,po
767,နေ့လည်ခင်း သွား စား အရမ်း အဆင်ပြေ တယ် လတ်ဆတ် ပါ တယ် အချိုပွဲ တွေ ဟင်းပွဲ တွေ လည်း အများကြီး ပါ ညနေ ဘက် က တော့ ထိုင် စရာ နေရာ လည်း အဆင်မပြေ ဘူး လူ ရှုပ် ပါ တယ်,no
591,ဆို နေ တာ အလွမ်း သီချင်း ဟဲ့ ဖင် လှုပ် စရာ လို လား,no
2148,ဘယ်လို ပင် ပြောင်းလဲ သော်လည်း နောက်ဆုံး တော့,no
5381,ဘယ် တုန်း က ပွဲ တုန်း လင်း ပေး ကြ ပါ ဦး ထောင် ထဲ ရောက် နေ တုန်း ဖြစ် ကြ တာ တွေ ဆို လည်း လင်း ကြ ပါ ဦး မန့် တွေ အကုန် လိုက် ကြည့် တာ မ သိ တာ ကိုယ် ပဲ ရှိ နေ တယ် ထင် တယ် 😖😖😖😖,no
3982,အစွန် က ၁ ယောက် က ဘေး က စာ ကို ကြည့် ပြော နေ တာ လား ဟယ် သူ့ အစား ငါ မျက်စိ တွေ ညောင်း လိုက် တာ ဒီ ဘက် အစွန် က ၁ ယောက် က လည်း အဲ့လို မျိုး အဲ့လို မျိုး ပဲ ကြား နေ ရ တယ် စာကျက် ပြော နေ ကြ တာ လား 😖,no
2082,သေ ခံ အပယ်ခံ သေ,po
5167,လောင်ကီး,ab
5966,စရိုက်ပဲ,ab
6043,အပြော ခံ ချင် နေ တာ အိမ် က အမေ က မ ဆူ တာ ကြာ ပြီ မ လို့ 🙁,no
6088,အင်း ပေါ့ သူ တို့ က ဘယ်လောက် တန် တွေ စား မှန်း မှ မ သိ တာ မ ရယ်,no
1875,ပဲ ခံ မအလ မ ပဲ,po
2198,မင်းမေ$ပတ် ပဲ ခံ မ ပဲ,ab
4102,မအလ စောက်ကျင့် သေ တောင်,po
1816,ဆော့ ရင်း စီး တဲ့ ဖိနပ် က 4 သိန်း ကျော် တာ စီး ပြီး ကစား နေ တဲ့ သူ က ခက်ခဲ တယ် တဲ့ လား ကိုယ့် ကို ပြန် ကြည့် ဦး တစ် လ ဝင် ငွေ 4 သိန်း ရှိ ရဲ့ လား လို့ 😂,no
1162,ပျက် အစဉ် ပြင် ခဏ ပါ ပဲ 💡,no
6487,မ ပဲ မ ဖင်ခံ,po
3130,မအလ လောက်,po
3121,မ လုပ် မင်းမေသပတ်,po
2294,ကျက်သရေမရှိ,ab
1617,ဘောမမ လဥ ငုံ,ab
3663,မ သရုပ်ပျက်,ab
1565,စောက်တပ် စောက်အာဏာ ပဲ မ လုပ် စောက်ဦးနှောက်မဲ့ မ ယုတ်မာ ရိုင်းစိုင်း မ ပိန်းပိန်း,po
4731,ဟုတ် လား ဒီ မနက် စျေး သွား တယ် လား,no
1037,မအေလိုး အာဏာရူး လုပ် ကမကလိုး 💩စား🐕‍🦺 ကျဆုံး,po
3840,ဒီ တစ် ခါ အဲ့ ဆီ သွား စား မ လို့ ချိန် နေ တာ 😑,no
1867,ဥပဓိမချိုမချဉ်နဲ့ အယုတ်ညံ့ဆုံးစိတ်ဓါတ်ရှိသူ,ab
3420,ဒဲ့ဒဲ့ချင်း လုပ် ပေါ့ ကွာ အကြော က ပေး ထား ရ သေး မြန် ပြည် အတိုင်း ပဲ 😁 😁 😁,no
4746,$ကျွမ်း အသက်ကြီးပြီးအချိန်မစီး,ab
1028,အစ က ဘယ်သူ မှန်း တောင် မ သိ ဘူး ခု တော့ သူ မှန်း သိ သွား ပြီ 😂,no
4263,သူ ပြော တာ ဘယ် နား မှား လို့ လဲ ( မ သိ လို့ ),no
214,သတစ ဖြတ် ခွေးဝဲစားဖြစ်ပါစေ ဖျက် ပစ် ခွေး ခသတစ မသ,ab
6636,ခွေးဆိုး ဂျိုတပ်ပေး,ab
411,မ မ မ ဝိုင်း ဆဲ ခံ ယုတ် အmyoယုတ်,po
6299,စက်ဖုတ် ရိုက် ဖင်ရိုက် မ,ab
1708,ငတ်,ab
6729,ကောင်မ ဘောမ ခွေးမ,po
2831,တရားစွဲ ပေး လိုက် ကိုယ်ထိလက်ရောက် လုပ် တာ,no
6251,ဖင်ကုန်းပြ,ab
5430,ကြိုးစား နော် ကြိုးစား ကြိုးစား လို့ မ ကောင်း ရင် အခြား ဟာ ပြောင်း စား 🫰,no
4918,$ခွက်,ab
1496,ပုစွန်ခေါင်း လောက် တန်ဖိုးမရှိ မီးရှို့,po
4602,ဘယ် တုန်း က စစ် ထဲ ရောက် သွား တာ တုန်း ညီမလေး,no
4885,လောက် လောက် မ စောက်ရှက်,ab
6435,မ tat tat ပဲ ခံ,po
6661,သူ့ မ လည်း အောက်ပိုင်း က ကို တက် မ လာ ဘူး,no
2135,အတို ခြုံ ပြော ရ ရင် ဒါ လည်း မိစ္ဆာဒိဌိ တစ် မျိုး ပါ ပဲ,no
1559,ခွေး လုပ်,po
2560,အမေရိကန် ဘာ ကူညီ လဲ အသာ ထား ပါ ကပ် နေ တဲ့ အဖွဲ့ဝင် နိုင်ငံ တွေ က တောင် မြန်မာ့ အရေး ဘောလီဘော ပုတ် နေ တာ ကို သူများ သွား ပြော မ နေ နဲ့ 😂,no
3923,မသာကြီး အခုထိလည်းမသေသေးဘူး မအလ ခွေး,po
2509,လေအစိုးရ လည်မျိုနင်း သေ,po
3702,ဘောမ ပြောင်ကြီး,po
5340,သူခိုးကျင့်သူခိုးကြံ မအလ လူယုတ်မာ ပဲ,po
4025,စောက်ဆင့် မ,ab
2802,မအလ သေ မ ကမကလ,ab
6689,လင်ခိုးမ မ,ab
577,ကျပ်မပြည့် မ ခေါင်းထဲဘောသုတ်ဝင်နေ ကမ ဖျင်အရှည်ကြီးခံ,po
1846,ဖာခံ ဒစ် စုပ် အမှုတ် အစုပ် လုပ်,po
155,ဒီ ဘဲ က ဒီ လို နေ ချင် ဝတ် ချင် တာ,no
3089,ကလေး မ ဆဲ ဆဲ မအလ ပဲ,po
177,ရူး ထမင်းလွတ်ဟင်းလွတ်ရူး,ab
5010,ယုတ်မာ ခွေးသူခိုး ပဲ မ ခွေးသူခိုး မ ခွေးသူခိုး မ,po
4708,ဘောစုတ် အမျိုးယုတ်,po
4105,အရူးတပ်,po
2279,ဒါ က တော့ မ ဆိုင် ဘူး လို့ ထင် တယ် သူ့ အဖေ ရှာ တာ သူ့ သား သမီး တွေ အတွက် ရှာ တာ မ ဟုတ် ဘူး လား ရိုးရိုး လေး ပါ,no
5320,ခွေးသား လည်မျိုနင်းသတ် ကျက်သရေကိုမရှိ မအေဘေး,ab
4576,လင်တရူး,ab
5302,စဥ်းစား ဆင်ခြင် နိုင် စွမ်း မ ရှိ တဲ့ လူ တွေ များ တာ ကို သိသာ စေ တာ ပေါ့ 😂 😂 😂,no
2693,မ တောင် မ ဆဲဆို ပိတ်ပိတ်ကန်,po
5937,ငါလိုး ပဲ မ လုပ်,po
1651,မြန်မာ ပြည် အတိုင်း ပါ ပဲ,no
4374,ဠိုး,ab
5163,မင်းမေစဖုတ်,po
475,ကာယ ချိန် ဆို မြက် နှုတ် ရ ပါ တယ် စာရိတ္တ အချိန် ဆို အမှိုက် ကောက် ရ ပါ တယ် သက်မွေး တို့ ကွန်ပြူတာ ချိန် တို့ ဆို တံမြက်စည်းလှဲ ရ ပါ တယ် ဘာ ပွဲ ညာ ပွဲ ရှိ လဲ မြက် နှုတ် ရ ပါ တယ် ကျူရှင် မ တက် ရင် မ တူ သလို မ တန် သလို ပါ ပဲ but ငါ က စောက်ချောကြီး လေ,no
5196,မလိုက်ပါဦးဘဘဘော,po
4741,မအလ မ,po
1447,မအေLoe,po
4621,စာမတတ်ပေမတတ် ငါ့လိုးမ,po
5559,မ အဲ့လိုလူတွေကိုထမိန်ဝတ်ခိုင်းပြီးခွေးလို့ပြောရမှာ,ab
3903,ဗိုက်ကြီးသည် ကို သွားရည်ကျ အောင် စား ပြ နေ တယ် ၊ မြန်မာ ပြည် ပြန် လာ ရင် လာ စား ဖြစ် အောင် စား မယ်,no
4710,ခွေး လု,po
2041,ကလေး တုတ်အရင်ပြေးယူ ဖင်ရမ်းပြ စရိုက်,ab
4834,မအေလိုး မ ပဲ မ,po
1114,စား တော့ ဘူး အချစ် တွေ ပဲ စား တော့ မယ်,no
4995,ဖေလိုးမ လင် ဖာ ပဲ,ab
2935,လုံးဝမဆိုတော့ရင်ပေါ့,ab
4181,ဟုတ် ပ ညီလေး ရေ လူ တွေ အပေါ်ယံ သာ မ သိ ရ တာ အဲ လို လူ တွေ ဘယ်လောက် များများ တောင် ရှိ နေ ကြ လဲ မ သိ ဘူး ကြောက် စရာ,no
4313,ခိုး စောက်ပေါ,po
3553,မ မ ငါ့လခွီး $ရှက် မ ဖေလိုးမ ဖလမ,po
5517,ဖင်ယား,ab
561,ဘောမ လောက် ေ-သ,ab
