text,label,original_index
ကြိုးစား နော် ကြိုးစား ကြိုးစား လို့ မ ကောင်း ရင် အခြား ဟာ ပြောင်း စား 🫰,no,5430
တစ်စုတစ်စည်း $ခွက် များ,ab,4918
ပုစွန်ခေါင်း လောက် မှ တန်ဖိုးမရှိ တဲ့ ဟာ တွေ လေ ဆန်စပါး စိုက်ပျိုး ပြီး အားထား ရ တဲ့ တိုင်း နဲ့ ပြည်နယ် ကို မီးရှို့ ပြီး မှ,po,1496
ဘယ် တုန်း က စစ် ထဲ ရောက် သွား တာ တုန်း ညီမလေး,no,4602
မြန်မာ ပြည် က လူ တွေ က အဲ့ လောက် ငွေ လောက် အခု ခေတ် ကြွား မ နေ စောက်ရှက် ကြွား ချင် ရင် လည်း အဖတ် တွေ ပိတ် ပြီး ကြွား,ab,4885
pdf တွေ ကို စစ်တပ် က မ tat ဘဲ pdf tat သမျှ ကို ပဲ စစ်တပ် က ခံ စေ ချင် တာ လား BBC က,po,6435
သူ့ မ လည်း အောက်ပိုင်း က ကို တက် မ လာ ဘူး,no,6661
အတို ခြုံ ပြော ရ ရင် ဒါ လည်း မိစ္ဆာဒိဌိ တစ် မျိုး ပါ ပဲ,no,2135
pdf ဆို တဲ့ ခွေး တွေ အခု လို တွေ လုပ် နေ တာ အများကြီး ဟ,po,1559
အမေရိကန် ဘာ ကူညီ လဲ အသာ ထား ပါ ကပ် နေ တဲ့ အဖွဲ့ဝင် နိုင်ငံ တွေ က တောင် မြန်မာ့ အရေး ဘောလီဘော ပုတ် နေ တာ ကို သူများ သွား ပြော မ နေ နဲ့ 😂,no,2560
မသာကြီး အခုထိလည်းမသေသေးဘူး တစ် နိုင်ငံ လုံး အဲ့ မအလ ဆို တဲ့ ခွေး ကြောင့် ဒုက္ခရောက် နေ ကြ တာ,po,3923
လေအစိုးရ ပြည်သူ တွေ ရဲ့ လည်မျိုနင်း နေ တာ နဲ့ အကုန် သေ ပြီ,po,2509
ဘောမ နေ သော ၈၈ ပြောင်ကြီး 😂,po,3702
သူခိုးကျင့်သူခိုးကြံ ကြံ တတ် တာ မအလ လူယုတ်မာ လူ တစ် စု ပဲ ရှိ တယ်,po,5340
ဘာ မှ စောက်ဆင့် မ ရှိ ဘဲ နဲ့,ab,4025
မအလ နဲ့ မင်း တို့ အပေါင်းအပါ တွေ သေ မှ ငါ တို့ လည်း မီး မှနမှန် ပြန် ရ မှာ မ ပြီး သေး ဘူး ငါ တို့ အလှည့် ကျန် သေး တယ် ကမကလ တွေ,ab,2802
အရင် ကတည်းက လင်ခိုးမ ကို ကြည့် မ ရ တာ ခု ဆို ပို ဆိုး ပါ့,ab,6689
ကျပ်မပြည့် လို့ မ ဟုတ် ရင် ခေါင်းထဲဘောသုတ်ဝင်နေ လို့ နားမလည် တာ ကမ . တိုင်းပြည် ပျက် နေ တာ မှ နားမလည် ရင် ဖျင်အရှည်ကြီးခံ လိုက်,po,577
အဲ တော့ နင် က ဖာခံ ပြီး မြှောက် ပေး လေ ဒစ် တော့ စုပ် ရ မှာ ဒါ မှ အသက် ပေး သူ တွေ က ကျေနပ် မှာ pdf ထဲ လိုက် အမှုတ် အစုပ် လုပ် ပေး ဒါ ဆို တာဝန်ကျေ ပြီ,po,1846
ဒီ ဘဲ က ဒီ လို နေ ချင် ဝတ် ချင် တာ,no,155
ကလေး ကို အသုံးချ ပြီး ဝါဒဖြန့် တဲ့ ကောင် တွေ ကို မ ဆဲ ဘဲ က လေး ကို သွား ဆဲ တော့ မင်း တို့ နဲ့ မအလ က brain level တူတူ ပဲ ဖြစ် သွား တာ ပေါ့,po,3089
ရူး ရင် လည်း ထမင်းလွတ်ဟင်းလွတ်ရူး လိုက် တာ ကောင်း ပါ တယ်,ab,177
ယုတ်မာ တာ မြန်မာ က ခွေးသူခိုး တွေ အတိုင်း ပဲ မဲ မ ပေး တဲ့ ခွေးသူခိုး တွေ က လည်း ပီတာ ကို နေရာ မ ပေး ချင် ကြ တာ ထိုင်း လည်း ခွေးသူခိုး တော်တော် များ တယ် နော် ထိုင်း ပြည်သူ တွေ ငြိမ်ခံ မ နေ နဲ့ နင် တို့ က လူငယ် ခေါင်းဆောင် ကို ကာကွယ် ပေး ကြ,po,5010
အဲ့တော့ တလရ က ရပ် သွား ရော လား ဘောစုတ် profile က မင်းသမီး လည်း သနား စရာ အမျိုးယုတ် က မွေး လို့,po,4708
သြော် အရူးတပ်,po,4105
ဒါ က တော့ မ ဆိုင် ဘူး လို့ ထင် တယ် သူ့ အဖေ ရှာ တာ သူ့ သား သမီး တွေ အတွက် ရှာ တာ မ ဟုတ် ဘူး လား ရိုးရိုး လေး ပါ,no,2279
ခွေးသား လေး ကို လည်မျိုနင်းသတ် ချင် တာ ငါ တစ် ယောက် တည်း လား ကွာ ဘယ်နှ ခါ ကြည့်ကြည့် ကျက်သရေကိုမရှိ ဘူး မအေဘေး လေး 😎,ab,5320
မိန်းမ တွေ လင်တရူး ရင် ကြောက် ဖို့ ကောင်း တာ နော်,ab,4576
စဥ်းစား ဆင်ခြင် နိုင် စွမ်း မ ရှိ တဲ့ လူ တွေ များ တာ ကို သိသာ စေ တာ ပေါ့ 😂 😂 😂,no,5302
ဒင်း တို့ တုန်း က အဲ့လို မ ဟုတ် ပါ ဘူး အသက် ကြီး တဲ့ လူ တွေ တောင် မှ ခေါင်းငုံ့ ထား လှည့် မ ကြည့် နဲ့ ဆဲဆို ပြီး နောက် က နေ ခြေထောက် တွေ နဲ့ ပိတ်ပိတ်ကန် တာ ပါ တော် ခု မှ ထိုင်ထိုင် ကန်တော့ နေ တယ်,po,2693
ငါလိုး ကျ နေ တာ ပဲ အမျိုးမျိုး ရွှေ့ နေ ရ တာ စစ် တိုက် တတ် လား တော့ မ သိ ဘူး ခန့် လိုက် တဲ့ နေရာ တွေ က စစ်သား က အားကစား ဝင် လုပ် လိုက် ဘုန်းကြီး က လက်နက် ဝင် ကိုင် လိုက် နဲ့,po,5937
မြန်မာ ပြည် အတိုင်း ပါ ပဲ,no,1651
ဠိုး ပေး လိုက် ကြ ပါ ဦး သူ့ ကို လည်း ငါ ပြော မိ ပြန် ပြီ 🤭🤣,ab,4374
မင်းမေစဖုတ် ကို pdf🤌,po,5163
ကာယ ချိန် ဆို မြက် နှုတ် ရ ပါ တယ် စာရိတ္တ အချိန် ဆို အမှိုက် ကောက် ရ ပါ တယ် သက်မွေး တို့ ကွန်ပြူတာ ချိန် တို့ ဆို တံမြက်စည်းလှဲ ရ ပါ တယ် ဘာ ပွဲ ညာ ပွဲ ရှိ လဲ မြက် နှုတ် ရ ပါ တယ် ကျူရှင် မ တက် ရင် မ တူ သလို မ တန် သလို ပါ ပဲ but ငါ က စောက်ချောကြီး လေ,no,475
မလိုက်ပါဦးဘဘဘော 🤣🤣🤣🤣🤣🤣🤣🤣,po,5196
မအလ နဲ့ ဆွေမျိုး တစ် သိုက် အတွက် မြန်မာ နိုင်ငံ တွင် နေရာ မ ရှိ စေ ရ ။,po,4741
ပြည်ပ အားကိုး မအေLoe မင်းအောင်လှိုင်,po,1447
စာမတတ်ပေမတတ် ငါ့လိုးမ စစ်တပ်,po,4621
ယောက်ျား လို့ မ ပြော ရ ဘူး အဲ့လိုလူတွေကိုထမိန်ဝတ်ခိုင်းပြီးခွေးလို့ပြောရမှာ,ab,5559
ဗိုက်ကြီးသည် ကို သွားရည်ကျ အောင် စား ပြ နေ တယ် ၊ မြန်မာ ပြည် ပြန် လာ ရင် လာ စား ဖြစ် အောင် စား မယ်,no,3903
ခွေး တစ် ကောင် ပလ္လင် လု တာ မြန်မာ့ လူဦးရေ အတော် လေး ကျဆင်း သွား ပြီ 😭,po,4710
ကလေး က လေ တုတ်အရင်ပြေးယူ ပြီး ဖင်ရမ်းပြ တာ နော် တကယ့် စရိုက် ...,ab,2041
ထိုင်း နိုင်ငံ က လူကြီး တွေ လည်း မြန်မာ ပြည် က မအေလိုး များ နဲ့ မ ထူးခြား နား ပဲ လူငယ် တွေ ကို နေရာ မ ပေး ချင် ကြ ဘူး လိုက် 😏,po,4834
စား တော့ ဘူး အချစ် တွေ ပဲ စား တော့ မယ်,no,1114
ဖေလိုးမ နင် က တစ် မျိုး နင့် လင် ဟိန်းစိုးသစ် က တစ် မျိုး ဖာ ပဲ ကျ ကျ နိုင် တယ်,ab,4995
တော်တော် ကောင်း ပါ တယ် ဒီ ထက် ပို ကောင်း တာ က လုံးဝမဆိုတော့ရင်ပေါ့,ab,2935
ဟုတ် ပ ညီလေး ရေ လူ တွေ အပေါ်ယံ သာ မ သိ ရ တာ အဲ လို လူ တွေ ဘယ်လောက် များများ တောင် ရှိ နေ ကြ လဲ မ သိ ဘူး ကြောက် စရာ,no,4181
ဘယ် တုန်း က လေယာဉ် အစီး လိုက် ခိုး ထုတ် လို့ ခု ဘယ် နိုင်ငံ မှာ ရောက် နေ လဲ စောက်ပေါ ခေါ် ရင် လည်း ဘဝင် က မြင့် ဦး မယ်,po,4313
အခွင့်အရေး တွေ ကို ဘာ မ ဟုတ် တာ နဲ့ မ ဆုံးရှုံး ချင် လို့ တဲ့ ငါ့လခွီး အသက် ပေး နေ တဲ့ လူ တွေ က ပျော် နေ လို့ လား စစ် တလရ ဖြစ် နေ တာ သိ လား ဖြစ် နေ တဲ့ ပြဿနာ တွေ ကို နားမလည် ဘူး တဲ့ စိတ်ချမ်းသာ တယ် $ရှက် လည်း မ ရှိ ဘူး ဖေလိုးမ ဒါ နဲ့ စကား ကို ဖြေးဖြေး ပြော အသက် လည်း ရှူ ပါ ဦး ဖလမ ရယ်,po,3553
